"ID","Status","Project","Website","Product","Description","Access","Documentation","Version","DOI","Variable","Start","End","Region","Polygon","Released","Theme1","Theme2","Theme3","Theme4","Theme5","Theme6","EO_Missions"
196,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Point Product(EOLIS POINTS)_Southern Andes_Cryosat","Point product containing a cloud of elevations with an associated uncertainty in geo spatial units. The thematic point product is published on a monthly basis once the Uncertainty calculation is complete.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_POINT/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Southern Andes","[[[-75,-56],[-67,-56],[-67,-26],[-75,-26],[-75,-56]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
197,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Greenland_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Greenland","[[[-73,59],[-11,59],[-11,84],[-73,84],[-73,59]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
198,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Antarctica_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Antarctica","[[[-180,-88],[180,-88],[180,-61],[-180,-61],[-180,-88]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
199,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Antarctica_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Iceland","[[[-24.5,63],[-13.5,63],[-13.5,67],[-24.5,67],[-24.5,63]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
200,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Antarctica_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Svalbard","[[[5,76],[36,76],[36,81],[5,81],[5,76]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
201,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Antarctica_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Russian Arctic","[[[38,70],[112,70],[112,82],[38,82],[38,70]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
202,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Antarctica_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Arctic Canada North","[[[-118,73],[-63,73],[-63,84],[-118,84],[-118,73]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
203,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Antarctica_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Arctic Canada South","[[[-88,57],[-59,57],[-59,75],[-88,75],[-88,57]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
204,"ONGOING","CryoTop Evolution","https://www.cryotempo-eolis.org","Land Ice Elevation Thematic Gridded Product_Antarctica_Cryosat","Gridded product containing a spatial interpolation of the point product onto a uniform grid of elevation and uncertainty. The gridded product is published on a monthly basis with one product per region on a 2km grid in polar stereographic coordinates. The monthly product contains 3 months of data on a rolling basis each month and uses the Thematic point product as its input. For example, the January 2020 gridded product will contain point data for a window starting on 1st December 2019 and ending on 29th February 2020.","ftp://science-pds.cryosat.esa.int/TEMPO_SWATH_GRID/","https://cryotempo-eolis.org/wp-content/uploads/2021/12/CryoTempo-ThematicProduct-ProductHandbook_Issue2.1.pdf",,,"Ice sheet topography","2010.01.01","2021.12.31","Southern Andes","[[[-75,-56],[-67,-56],[-67,-26],[-75,-26],[-75,-56]]]","2021.12.01","Cryosphere",,,,,,"CryoSat"
137,"ONGOING","Sentinel-1 for Surface Soil Moisture","https://eo4society.esa.int/projects/s1-for-surface-soil-moisture/","Surface soil moisture time series_1 km resolution_Southern Italy_S1","The dataset consists of a time series of the Sentinel-1 (S-1) surface soil moisture (SSM) product at 1 km spatial resolution validated in Balenzano et al. (2021 a) over the Southern Italy. The specifications of the S-1 SSM product are provided in Balenzano et al. (2021 b). The SSM time series was obtained in correspondence of the ascending (RON A146) S-1 Interferometric Wide swath (IW) acquisition dates from January 2015 to December 2018 with a temporal gap between consecutive of 6 days (when both S-1A and S-1B data are available) or 12 days. On each date (183 in total), two co-registered layers are provided: mean SSM [m3/m3] and its standard deviation [m3/m3], which provides the SSM uncertainty. The retrieval algorithm is a time series short term change detection (STCD) that is implemented in the “Soil MOisture retrieval from multi-temporal SAR data (SMOSAR) code (Balenzano et al. 2013). Product details: https://www.sciencedirect.com/science/article/pii/S2352340921006296?via%3Dihub","https://www.sciencedirect.com/science/article/pii/S2352340921006296?via%3Dihub",,,"https://doi.org/10.5281/zenodo.5006307","Soil moisture at surface","2015.01.01","2018.12.31","South Italy","[[[6.62726578,35.28896156],[18.78447454,35.28896156],[18.78447454,47.09214614],[6.62726578,47.09214614],[6.62726578,35.28896156]]]","2021.03.16","Land",,,,,,"Sentinel-1"
8,"Planned","AEOLUS+ INNOVATION - CDOM-PROXY RETRIEVAL FROM AEOLUS OBSERVATIONS (COLOR)","http://ricerca.ismar.cnr.it/color/","Diffuse attenuation: Kd_Global_AEOLUS","in-water diffuse attenuation coefficient for downwelling irradiance [m-1]. COLOR Data Pool can be accessed via the following FTP link: ftp://aeolus@51.68.87.22. The access is password protected, please, contact Davide Dionisi (CNR-ISMAR, davide.dionisi@cnr.it) for access.","ftp://aeolus@51.68.87.22",,,,"Ocean Diffuse Attenuation Coefficient (DAC)",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","Planned","Oceans",,,,,,"AEOLUS"
9,"Planned","AEOLUS+ INNOVATION - CDOM-PROXY RETRIEVAL FROM AEOLUS OBSERVATIONS (COLOR)","http://ricerca.ismar.cnr.it/color/","Particulate backscatter: bbp_Global_AEOLUS","Sub-surface (in-water) hemispheric particulate backscatter coefficient [m-1]","ftp://aeolus@51.68.87.22",,,,"Ocean chlorophyll concentration",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","Planned","Oceans",,,,,,"AEOLUS"
10,"Planned","AEOLUS+ INNOVATION - CDOM-PROXY RETRIEVAL FROM AEOLUS OBSERVATIONS (COLOR)","http://ricerca.ismar.cnr.it/color/","Chromophoric Dissolved Organic Matter (CDOM) absorption_Global_AEOLUS","Fraction of the Dissolved Organic Matter (DOM) that absorbs solar radiation [m-1]","ftp://aeolus@51.68.87.22",,,,"Colour Dissolved Organic Matter (CDOM)",,,"Global","[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]","Planned","Oceans",,,,,,"AEOLUS"
180,"ONGOING","World Ocean circulation","https://www.worldoceancirculation.org/","Wind stress vector (& anomalies)_Hourly_ERA5","Hourly stress equivalent wind and wind stress components at 10-m from ERA*, which consists of ECMWF ERA5 output, converted to U10S and stress, and then corrected using several scatterometer data sources","https://www.worldoceancirculation.org/Products","https://drive.google.com/file/d/17yYD7nhG4lEOkiyFCEQcoPOY0ziJaHMW/view?usp=sharing",,,"Wind Stress","2019.01.01","2019.12.31","Agulhas","[[[19.9931766896,-34.845355958],[20.0417410996,-34.845355958],[20.0417410996,-34.8205312217],[19.9931766896,-34.8205312217],[19.9931766896,-34.845355958]]]","2021.11.30","Oceans",,,,,,
181,"ONGOING","World Ocean circulation","https://www.worldoceancirculation.org/","Gridded Surface Current_Oceans_Agulhas","3-Hourly geostrophic horizontal current (northward and eastward components) from the Back-and-Forth nudging algorithm (Le Guillou et al., 2021) deployed in the Agulhas region","https://www.worldoceancirculation.org/Products","https://drive.google.com/file/d/1trfgS_-2eWpvRaUggQnHt8lCVuS519_Q/view?usp=sharing",,,"Ocean surface currents (vector)","2019.01.01","2019.12.31","Agulhas","[[[19.9931766896,-34.845355958],[20.0417410996,-34.845355958],[20.0417410996,-34.8205312217],[19.9931766896,-34.8205312217],[19.9931766896,-34.845355958]]]","2021.11.30","Oceans",,,,,,
182,"ONGOING","World Ocean circulation","https://www.worldoceancirculation.org/","Doppler derived surface current_Agulhas_S1","Sentinel-1 IW Ocean Surface Current Radial Velocity product in Agulhas current","https://www.worldoceancirculation.org/Products","https://drive.google.com/file/d/1X2RyNDp550pSnQik6tX0g2WwsWiS6ioz/view?usp=sharing",,,"Ocean surface currents (vector)","2019.01.01","2019.12.31","Agulhas","[[[19.9931766896,-34.845355958],[20.0417410996,-34.845355958],[20.0417410996,-34.8205312217],[19.9931766896,-34.8205312217],[19.9931766896,-34.845355958]]]","2021.11.30","Oceans",,,,,,
183,"Planned","World Ocean circulation","https://www.worldoceancirculation.org/","Daily 3D ocean currents_North Atlantic","North Atlantic data-driven 3D Currents and Tracers (NATL3D), data-driven reconstruction of the 3D Currents and Tracers in the North Atlantic obtained by applying artificial intelligence and dynamical diagnostic models to a combination of in situ and satellite data","https://www.worldoceancirculation.org/Products",,,,"Ocean surface currents (vector)","2010.01.01","2018.12.31","North Atlantic","[[[-76.002623842,20.4479407425],[6.4276376583,20.4479407425],[6.4276376583,50.7093121683],[-76.002623842,50.7093121683],[-76.002623842,20.4479407425]]]","Planned","Oceans",,,,,,
184,"ONGOING","World Ocean circulation","https://www.worldoceancirculation.org/","Daily 2D ocean surface currents_North Atlantic","North Atlantic Merged SSH-SST Surface Currents (NATL2D), surface current product combining altimeter-derived geostrophic currents and satellite L4 SST","https://www.worldoceancirculation.org/Products","https://drive.google.com/file/d/1miczcOz8cvUXKyGj7Rfg8ESZhxea98KE/view?usp=sharing",,,"Ocean surface currents (vector)","2010.01.01","2018.12.31","North Atlantic","[[[-76.002623842,20.4479407425],[6.4276376583,20.4479407425],[6.4276376583,50.7093121683],[-76.002623842,50.7093121683],[-76.002623842,20.4479407425]]]","2021.11.30","Oceans",,,,,,
185,"ONGOING","World Ocean circulation","https://www.worldoceancirculation.org/","Oceanic/current fronts_Gibraltar","Fronts derived from remote sensing SST observations by SEVIRI L3C from OSISAF and microwave  OI L4 SST from REMSS, over Agulhas region, (Western only for SEVIRI) North Atlantic.","https://www.worldoceancirculation.org/Products","https://drive.google.com/file/d/1GIxRA1xJ5I-ch7aXSqh9I_y-YGBe3xfM/view?usp=sharing",,,"Ocean surface currents (vector)","2010.01.01","2020.12.31","Gibraltar","[[[-5.4006553,36.05875496],[-5.27666114,36.05875496],[-5.27666114,36.15503755],[-5.4006553,36.15503755],[-5.4006553,36.05875496]]]","2021.11.30","Oceans",,,,,,
186,"ONGOING","World Ocean circulation","https://www.worldoceancirculation.org/","Total surface current_North-Atlantic","North Altantic Total Surface Current, contains the total surface current including CMEMS geostrophy and Ekman+Near-Inertial currents estimated from ERA5-10m winds with an empirically-adjusted 1D - depth model (Ubelmann et al., in prep)","https://www.worldoceancirculation.org/Products","https://drive.google.com/file/d/1mZKXo2sbp5J80sk4dcRe8nLSYtmxzkAg/view?usp=sharing",,,"Ocean surface currents (vector)","2011.01.01","2011.12.31","North Atlantic","[[[-76.002623842,20.4479407425],[6.4276376583,20.4479407425],[6.4276376583,50.7093121683],[-76.002623842,50.7093121683],[-76.002623842,20.4479407425]]]","2021.11.30","Oceans",,,,,,
187,"Planned","World Ocean circulation","https://www.worldoceancirculation.org/","Total surface current_Tropical Atlantic","Tropical Altantic Total Surface Current,  contains the total surface current including CMEMS geostrophy and Ekman+Near-Inertial currents estimated from ERA5-10m winds with an empirically-adjusted 1D - depth model (Ubelmann et al., in prep)","https://www.worldoceancirculation.org/Products",,,,"Ocean surface currents (vector)","2018.01.01","2018.12.31","Tropical Atlantic","[[[-89.4913889096,-0.4101314918],[12.2761059784,-0.4101314918],[12.2761059784,20.4479407425],[-89.4913889096,20.4479407425],[-89.4913889096,-0.4101314918]]]","Planned","Oceans",,,,,,
188,"Planned","World Ocean circulation","https://www.worldoceancirculation.org/","Stokes drift estimation_Atlantic Ocean","Stokes drift estimation for the Atlantic","https://www.worldoceancirculation.org/Products","https://drive.google.com/file/d/1BKXPowKI8Tpnv2zUmbd3Iy4BEG8GDG0Q/view?usp=sharing",,,"Ocean surface currents (vector)","2011.01.01","2018.12.31","Atlantic Ocean","[[[-89.4913889096,-57.9204174532],[12.2761059784,-57.9204174532],[12.2761059784,49.8937187295],[-89.4913889096,49.8937187295],[-89.4913889096,-57.9204174532]]]","Planned","Oceans",,,,,,
149,"ONGOING","STSE CryoSat+ CryoTop Evolution","https://cryotop-evolution.org/","Swath elevation_Greenland Ice Sheet_2011-2016_CryoSat-2","These files are surface elevation determined from swath processing of data acquired by the interferometric radar altimeter CryoSat-2. The data have been collected and processed over the Greenland Ice Sheet between 2011 and 2016. These data have been processed by the University of Edinburgh and are made publicly available as part of the European Space Agency funded CryoSat+ CryoTop Evolution STSE Study (ESA Contract 4000116874) involving the University of Edinburgh, isardSat UK, University of Leeds-CPOM, ENVEO. DOI: https://doi.org/10.5285/d762710b-562b-41a6-b9b4-adb26bfad4c6","https://ramadda.data.bas.ac.uk/repository/entry/show?entryid=d762710b-562b-41a6-b9b4-adb26bfad4c6",,,"https://doi.org/10.5285/d762710b-562b-41a6-b9b4-adb26bfad4c6","Ice sheet topography","2011.01.01","2016.12.31","Greenland","[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]","2018.02.22","Cryosphere",,,,,,"CryoSat-2"
150,"ONGOING","STSE CryoSat+ CryoTop Evolution","https://cryotop-evolution.org/","Ice Sheet_gridded topography_rates of surface elevation change_Greenland_Cryosat-2","These files are gridded topography, rates of surface elevation change, and errors as 500m and 1km posting determined from surface elevation measured by swath processing of data acquired by the interferometric radar altimeter CryoSat-2. The gridded products cover the Greenland Ice Sheet between 2011 and 2016.","https://ramadda.data.bas.ac.uk/repository/entry/show?entryid=0c3a6698-1078-4465-a2c0-ca17ca0a0c39",,,"https://doi.org/10.5285/0c3a6698-1078-4465-a2c0-ca17ca0a0c39","Ice sheet topography","2011.01.01","2016.12.31","Greenland","[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]","2018.04.24","Cryosphere",,,,,,"CryoSat-2"
151,"ONGOING","STSE CryoSat+ CryoTop Evolution","https://cryotop-evolution.org/","Swath elevation_Antarctic ice Sheet_2011-2016_CryoSat-2","These files are surface elevation determined from swath processing of data acquired by the interferometric radar altimeter CryoSat-2. The data have been collected and processed over the Antarctic Ice Sheet between 2011 and 2016. These data have been processed by the University of Edinburgh and are made publicly available as part of the European Space Agency funded project CryoTop and CryoTop Evolution involving the University of Edinburgh, isardSat UK, University of Leeds-CPOM, ENVEO.","https://data.bas.ac.uk/full-record.php?id=GB/NERC/BAS/PDC/01136",,,"https://doi.org/10.5285/926b5321-408f-4560-b72d-f38bbe97ac21","Ice sheet topography","2011.01.01","2016.12.31","Antarctica","[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]","2019.02.07","Cryosphere",,,,,,"CryoSat-2"
152,"ONGOING","STSE CryoSat+ CryoTop Evolution","https://cryotop-evolution.org/","Swath-derived elevation and elevation change_Antarctic ice Sheet_2011-2016_CryoSat-2","These files are gridded topography, rates of surface elevation change, and errors as 500m and 1km posting determined from surface elevation measured by swath processing of data acquired by the interferometric radar altimeter CryoSat-2. The gridded products cover the Antarctic Ice Sheet between 2011 and 2016. These data have been processed by the University of Edinburgh and are made publicly available as part of a European Space Agency funded project involving the University of Edinburgh, isardSat UK, University of Leeds-CPOM, ENVEO. Gridded elevation and elevation change over the CryoSat-2 LRM sector of the Antarctic Ice Sheet are provided by CPOM.","https://data.bas.ac.uk/full-record.php?id=GB/NERC/BAS/PDC/01287",,,"https://doi.org/10.5285/CDF7E028-0274-4DB7-A2EC-180220B1DD71","Ice sheet topography","2011.01.01","2016.12.31","Antarctica","[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]","2019.12.20","Cryosphere",,,,,,"CryoSat-2"
146,"ONGOING","SMOS+ VEGETATION","https://smos-veg.inversion-lab.com/index.html","Gridded_Africa_SMOS level 3 products CATDS","Product details: Rodríguez-Fernández, N. J., Mialon, A., Mermoz, S., Bouvet, A., Richaume, P., Al Bitar, A., Al-Yaari, A., Brandt, M., Kaminski, T., Le Toan, T., Kerr, Y. H., and Wigneron, J.-P.: An evaluation of SMOS L-band vegetation optical depth (L-VOD) data sets: high sensitivity of L-VOD to above-ground biomass in Africa, Biogeosciences, 15, 4627–4645, https://doi.org/10.5194/bg-15-4627-2018, 2018.","ftp://ext-catds-cpdc:catds2010@ftp.ifremer.fr/Land_products/GRIDDED/",,,,"Soil moisture at surface",,,"Africa","[[[-17.6437950701,-34.7956685989],[51.3470799095,-34.7956685989],[51.3470799095,37.4409039439],[-17.6437950701,37.4409039439],[-17.6437950701,-34.7956685989]]]","2018.07.30","Land",,,,,,"SMOS"
147,"ONGOING","SMOS+ VEGETATION","https://smos-veg.inversion-lab.com/index.html","VOD_Africa_SMOS IC products CATDS","Product details: Rodríguez-Fernández, N. J., Mialon, A., Mermoz, S., Bouvet, A., Richaume, P., Al Bitar, A., Al-Yaari, A., Brandt, M., Kaminski, T., Le Toan, T., Kerr, Y. H., and Wigneron, J.-P.: An evaluation of SMOS L-band vegetation optical depth (L-VOD) data sets: high sensitivity of L-VOD to above-ground biomass in Africa, Biogeosciences, 15, 4627–4645, https://doi.org/10.5194/bg-15-4627-2018, 2018.","ftp://ext-catds-cecsm:catds2010@ftp.ifremer.fr/Land_products/L3_SMOS_IC_Vegetation_Optical_Depth/",,,,"Biomass",,,"Africa","[[[-17.6437950701,-34.7956685989],[51.3470799095,-34.7956685989],[51.3470799095,37.4409039439],[-17.6437950701,37.4409039439],[-17.6437950701,-34.7956685989]]]","2018.07.30","Land",,,,,,"SMOS"
74,"ONGOING","GOCE+ ANTARCTICA","http://www.bas.ac.uk/project/goceantarctica/","Density, Temperature, and Viscosity Structure of the Antarctic Lithosphere_Antarctica_GOCE","Model of crust and upper mantle","https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2019JB017997",,,"https://doi.org/10.1029/2019JB017997","Gravity field","2009.01.01","2013.12.31","Antarctica","[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]","2019.10.25","Solid Earth","Cryosphere",,,,,"GOCE"
105,"ONGOING","Pre-Operational Sentinel-3 snow and ice products (SICE)","http://snow.geus.dk/","Broadband albedo_Arctic_S3","1 km Arctic regional land ice areas, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks","https://dataverse01.geus.dk/dataverse/sice",,,,"Snow cover","2017.01.01","2021.12.31","Arctic","[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]","2020.01.01","Cryosphere",,,,,,"Sentinel-3"
106,"ONGOING","Pre-Operational Sentinel-3 snow and ice products (SICE)","http://snow.geus.dk/","Spectral albedo_Arctic_S3","1 km Arctic regional land ice areas, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks","https://dataverse01.geus.dk/dataverse/sice",,,,"Snow cover","2017.01.01","2021.12.31","Arctic","[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]","2020.01.01","Cryosphere",,,,,,"Sentinel-3"
107,"ONGOING","Pre-Operational Sentinel-3 snow and ice products (SICE)","http://snow.geus.dk/","Snow grain diameter_Arctic_S3","1 km Arctic regional land ice areas, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks","https://dataverse01.geus.dk/dataverse/sice",,,,"Snow cover","2017.01.01","2021.12.31","Arctic","[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]","2020.01.01","Cryosphere",,,,,,"Sentinel-3"
108,"ONGOING","Pre-Operational Sentinel-3 snow and ice products (SICE)","http://snow.geus.dk/","NRT SICE rasters for Greenland_Arctic_S3","1 km Greenland, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks","https://dataverse01.geus.dk/dataset.xhtml?persistentId=doi:10.22008/FK2/SD56CB",,,"https://doi.org/10.22008/FK2/SD56CB","Snow cover","2020.01.01","2021.12.31","Arctic","[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]","2021.01.01","Cryosphere",,,,,,"Sentinel-3"
138,"ONGOING","Sentinel-3 for Science, Land Study 1: Snow","http://snow.geus.dk/","Broadband albedo_Greenland_S3","1 km Greenland daily, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks","https://dataverse01.geus.dk/dataverse/sice",,,,"Snow cover","2017.01.01","2018.12.31","Greenland","[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]","2019.01.01","Cryosphere","Land",,,,,"Sentinel-3"
139,"ONGOING","Sentinel-3 for Science, Land Study 1: Snow","http://snow.geus.dk/","Spectral albedo_Greenland_S3","1 km Greenland daily, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks","https://dataverse01.geus.dk/dataverse/sice",,,,"Snow cover","2017.01.01","2018.12.31","Greenland","[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]","2019.01.01","Cryosphere","Land",,,,,"Sentinel-3"
140,"ONGOING","Sentinel-3 for Science, Land Study 1: Snow","http://snow.geus.dk/","Snow grain diameter_Greenland_S3","1 km Greenland daily, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks","https://dataverse01.geus.dk/dataverse/sice",,,,"Snow cover","2017.01.01","2018.12.31","Greenland","[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]","2019.01.01","Cryosphere","Land",,,,,"Sentinel-3"
27,"ONGOING","BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU)","https://www.bgu.tum.de/iapg/baltic/","PTA-RES: Extracted Target Locations_Baltics_Multimission","The files contain the extracted target range and azimuth location(s) from point target analysis. Multiple targets may be summarized in one file as noted by the header. Data blocks are repeated for each target. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf","https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/PTA-RES.zip",,,,"Sea surface height anomaly","2020.01.01","2020.12.31","Baltics","[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]","2021.07.07","Oceans",,,,,,"GOCE; Sentinel-1; GPS; GLONAS"
28,"ONGOING","BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU)","https://www.bgu.tum.de/iapg/baltic/","SAR-OBS: SAR Observation Solution_Baltics_Multimission","Time series of range and azimuth standard deviations σr and σa, provided by the variance component estimation and observation residuals. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf","https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-OBS.zip",,,,"Sea surface height anomaly","2020.01.01","2020.12.31","Baltics","[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]","2021.07.07","Oceans",,,,,,"GOCE; Sentinel-1; GPS; GLONAS"
