ID,Status,Project,Website,Product,Description,Access,Documentation,Version,DOI,Variable,Start,End,Region,Polygon,Released,Theme1,Theme2,Theme3,Theme4,Theme5,Theme6,EO_Missions
101,COMPLETED,OVALIE: Oceanic intrinsic Variability versus Atmospheric forced variabiLIty of sea level changE,https://eo4society.esa.int/projects/ovalie-oceanic-intrinsic-variability-versus-atmospheric-forced-variability-of-sea-level-change/,Sea level trends over 1993-2015 and 2005-2015 from the OCCIPUT ensemble simulation,This data set contains 50 sea level trend fields computed globally over 1993-2015 and 2005-2015 from the OCCIPUT ensemble hindcast.,https://zenodo.org/record/1487983#.YWWntlyYEXd,https://doi.org/10.1029/2018GL080838,,https://doi.org/10.5281/zenodo.1487983,Sea level,1993.0,2015.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2018-11-14 00:00:00,Oceans,,,,,,
102,COMPLETED,OVALIE: Oceanic intrinsic Variability versus Atmospheric forced variabiLIty of sea level changE,https://eo4society.esa.int/projects/ovalie-oceanic-intrinsic-variability-versus-atmospheric-forced-variability-of-sea-level-change/,Atmospherically-forced and chaotic interannual variability of the sea level and its components over 1993-2015 from the OCCIPUT ensemble simulations,This data set contains the interannual variability fields for the sea level and its steric and manometric components over 1993-2015 from the OCCIPUT ensemble simulations.,https://zenodo.org/record/5564399#.YWVwM1yYEXc,https://doi.org/10.1029/2020JC017123,,https://doi.org/10.5281/zenodo.5564399,Sea level,1993.0,2015.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-10-12 00:00:00,Oceans,,,,,,
103,COMPLETED,PHYSIOGLOB: Assessing the inter-annual physiological response of phytoplankton to global warming using long-term satellite observations,https://eo4society.esa.int/projects/physioglob/,Secchi Disk depth_Global Oceans_Multimission,"Data consist of global monthly-averaged maps of Hue angle, Forel-Ule index and Secchi disk depth at ~ 4 km spatial resolution at the equator. Data extend from 1997 and 2018 and were generated from the ESA-OC-CCI v4.0 multi-sensor merged remote-sensing reflectances. Two downsized subproducts are also provided: - The global dataset, reduced at 1 degree spatial resolution - A North Atlantic dataset, reduced at 0.25 degree spatial resolution",https://doi.org/10.1594/PANGAEA.904266,,,,Ocean Colour,1997.0,2018.0,Global Oceans,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2019-01-01 00:00:00,Oceans,,,,,,SeaWiFS; MERIS; MODIS; VIIRS
104,ONGOING,PRE-MELT: Preconditioning the trigger for rapid Arctic ice melt,https://eo4society.esa.int/projects/arcticsummit-arctic-summer-ice-thickness/,Sea ice thickness_monthly_Oct 2010-July 2020Arctic_CryoSat-2 Baseline-D observations,"This datset will present biweekly gridded snow and sea ice parameters for the Arctic derived from the European Space Agency's satellite CryoSat-2. Parameters will include sea ice freeboard, sea ice thickness, snow depth, snow density, and uncertainties.",https://data.bas.ac.uk,,,,Sea ice thickness,2021.0,2020.0,Arctic,"[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]",2022-01-01 00:00:00,Cryosphere,,,,,,CryoSat-2
105,COMPLETED,Pre-Operational Sentinel-3 snow and ice products (SICE),http://snow.geus.dk/,Broadband albedo_Arctic_S3,"1 km Arctic regional land ice areas, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks",https://dataverse01.geus.dk/dataverse/sice,,,,Albedo,2017.0,2021.0,Arctic,"[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]",2020-01-01 00:00:00,Cryosphere,,,,,,Sentinel-3
106,COMPLETED,Pre-Operational Sentinel-3 snow and ice products (SICE),http://snow.geus.dk/,Spectral albedo_Arctic_S3,"1 km Arctic regional land ice areas, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks",https://dataverse01.geus.dk/dataverse/sice,,,,Albedo,2017.0,2021.0,Arctic,"[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]",2020-01-01 00:00:00,Cryosphere,,,,,,Sentinel-3
107,COMPLETED,Pre-Operational Sentinel-3 snow and ice products (SICE),http://snow.geus.dk/,Snow grain diameter_Arctic_S3,"1 km Arctic regional land ice areas, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks",https://dataverse01.geus.dk/dataverse/sice,,,,Snow,2017.0,2021.0,Arctic,"[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]",2020-01-01 00:00:00,Cryosphere,,,,,,Sentinel-3
108,COMPLETED,Pre-Operational Sentinel-3 snow and ice products (SICE),http://snow.geus.dk/,NRT SICE rasters for Greenland_Arctic_S3,"1 km Greenland, daily, with cloud mask, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks",https://dataverse01.geus.dk/dataset.xhtml?persistentId=doi:10.22008/FK2/SD56CB,,,https://doi.org/10.22008/FK2/SD56CB,Albedo,2020.0,2021.0,Arctic,"[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]",2021-01-01 00:00:00,Cryosphere,,,,,,Sentinel-3
109,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Amazon Itapeua_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2016.0,2019.0,South America,"[-63.0278,-4.057]",2020-03-02 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
110,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Amazon Manacapuru_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2016.0,2019.0,South America,"[-60.6094,-3.3083]",2020-03-02 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
111,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Mississippi Memphis_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2016.0,2019.0,North America,"[-90.0643,35.1598]",2020-03-02 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
112,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Mississippi Chester_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2016.0,2019.0,North America,"[-89.8362,37.9028]",2020-03-02 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
113,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Congo Brazaville_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2017.0,2020.0,Africa,"[15.2537,-4.3174]",2020-03-03 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
114,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Po Pontelagoscuro_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2018.0,2020.0,Europe,"[11.608,44.8890]",2020-03-04 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
115,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Po Sermide_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2018.0,2020.0,Europe,"[11.2890,45.0150]",2020-03-04 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
116,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Po Cremona_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2018.0,2020.0,Europe,"[9.9951,45.1279]",2020-03-04 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
117,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Po Borgoforte_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2018.0,2020.0,Europe,"[10.7562,45.0455]",2020-03-04 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
118,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Danube Baja_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2018.0,2020.0,Europe,"[18.9265,46.1956]",2020-03-04 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
119,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Water level from altimetry_Temporal series_L3 Products Database_Danube Mohacs_Multimission,"The database includes the temporal series of water level from altimetry (multi-mission series from SARAL/AltiKa, Cryosat-2 and Sentinel-3) and multispetral sensors (MODIS from Terra and Aqua and OLCI from Sentinel-3A and 3B)",http://hydrology.irpi.cnr.it/projects/ridesat/,,,,Water Level,2018.0,2020.0,Europe,"[18.6861,46.0054]",2020-03-04 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
120,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge_Amazon Itapeua_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2016.0,2019.0,South America,"[-63.0278,-4.057]",2020-03-03 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
121,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge_Amazon Manacapuru_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2016.0,2019.0,South America,"[-60.6094,-3.3083]",2020-03-03 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
122,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge_Mississippi Memphis_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2016.0,2019.0,North America,"[-90.0643,35.1598]",2020-03-03 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
123,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge_Mississippi Chester_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2016.0,2019.0,North America,"[-89.8362,37.9028]",2020-03-03 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
124,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge_Congo Brazaville_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2017.0,2020.0,Africa,"[15.2537,-4.3174]",2020-03-04 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
125,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge products_Po Pontelagoscuro_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2018.0,2020.0,Europe,"[11.608,44.8890]",2020-03-05 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
126,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge products_Po Sermide_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2018.0,2020.0,Europe,"[11.2890,45.0150]",2020-03-05 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
127,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge products_Po Cremona_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2018.0,2020.0,Europe,"[9.9951,45.1279]",2020-03-05 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
128,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge products_Po Borgoforte_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2018.0,2020.0,Europe,"[10.7562,45.0455]",2020-03-05 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
129,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge products_Danube Baja_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2018.0,2020.0,Europe,"[18.9265,46.1956]",2020-03-05 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
130,COMPLETED,RIDESAT - RIver flow monitoring and Discharge Estimation by integrating multiple SATellite data,http://hydrology.irpi.cnr.it/projects/ridesat/,Simulated River discharge products_Danube Mohacs_Multimission,Simulated river discharge estimated from the combination of multispectral and altimetry datasets,http://hydrology.irpi.cnr.it/projects/ridesat/,,,,River discharge,2018.0,2020.0,Europe,"[18.6861,46.0054]",2020-03-05 00:00:00,Land,,,,,,Sentinel-3; SARAL/ALtiKa; Cryosat-2; MODIS
131,COMPLETED,"S2 for Land and Water, Change Detection/Multi-temporal",https://rslab.disi.unitn.it/projects/mta/,Land cover map_Italy_2018_S2,Land cover map of Italy in 2018,https://rslab.disi.unitn.it/projects/mta/,https://rslab.disi.unitn.it/projects/mta/#TSA,,,Landcover,2018.0,2018.0,Italy,"[[[6.62726578,35.28896156],[18.78447454,35.28896156],[18.78447454,47.09214614],[6.62726578,47.09214614],[6.62726578,35.28896156]]]",2019-04-01 00:00:00,Land,,,,,,Sentinel-2
132,COMPLETED,"S2 for Land and Water, Change Detection/Multi-temporal",https://rslab.disi.unitn.it/projects/mta/,Multitemporal crop map - phenological parameters and phenological parameters_Italy_2017/2018_S2,Multitemporal crop map - phenological parameters and phenological parameters maps of Italy 2017/2018,https://rslab.disi.unitn.it/projects/mta/,https://rslab.disi.unitn.it/projects/mta/#TSA,,,Landcover,2017.0,2018.0,Italy,"[[[6.62726578,35.28896156],[18.78447454,35.28896156],[18.78447454,47.09214614],[6.62726578,47.09214614],[6.62726578,35.28896156]]]",2019-04-01 00:00:00,Land,,,,,,Sentinel-2
133,COMPLETED,"S2 for Land and Water, Coastal and Inland Waters Theme",http://meteolakes.ch/#!/about,Hydrodynamic models of Alpine lakes_Western Europe_S2/3,Hydrodynamic models of Alpine lakes,http://meteolakes.ch/#!/data,,,,Lakes,2008.0,2021.0,Western Europe,"[[[-10.8098181572,42.9418280224],[15.0300255928,42.9418280224],[15.0300255928,62.5493288536],[-10.8098181572,62.5493288536],[-10.8098181572,42.9418280224]]]",2016-01-01 00:00:00,Land,,,,,,Sentinel-2; Sentinel-3
134,COMPLETED,Satellite Oceanographic Datasets for Acidification (OceanSODA),https://esa-oceansoda.org/,Surface-ocean pCO2_Global_S3,"This NCEI accession contains a global gridded data set of the surface ocean carbonate system for seasonal to decadal studies of ocean acidification (v2021). Full marine carbonate system, calculated from machine learning estimates of total alkalinity (TA) and the partial pressure of carbon dioxide (pCO2). The surface-ocean pCO2 presented here is the ensemble mean of 16 two-step clustering-regression machine learning estimates. The ensemble is a combination of eight clustering instances and two regression methods. For the clustering, we use K-means clustering (21 clusters) repeated with different initiations, resulting in slightly different clusters. Two machine learning regression methods are applied to each of these clustering instances. These machine learning methods are feed-forward neural-network (FFNN), and gradient boosted machine using decision trees (GBDT). The average of the ensemble members is used as the final estimate. Further, the standard deviation of the ensemble members is an analog of the uncertainty. The same two-step clustering-regression approach is used to estimate TA. The final estimate is the mean of 16 ensemble members. Each ensemble member has 12 clusters. Support vector regression (SVR) is used as the regression method. Again, the standard deviation of the ensemble members is an analog of the uncertainty. Total alkalinity and pCO2 are then used to solve for the remaining parameters of the marine carbonate system using the PyCO2SYS software. The temperature and salinity products used in this calculation are provided in the file. Phosphate and silicate from the interpolated World Ocean Atlas (2018) product were used. The total scale for pH was used. The product extends from the start of 1985 to the end of 2020.",https://www.ncei.noaa.gov/data/oceans/ncei/ocads/data/0220059/,,,https://doi.org/10.25921/m5wx-ja34,Inorganic carbon,1985.0,2018.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-09-15 00:00:00,Oceans,,,,,,Sentinel-3
135,COMPLETED,Satellite Oceanographic Datasets for Acidification (OceanSODA),https://esa-oceansoda.org,Total Alkalinity_Dissolved inorganic carbon_Global Oceans_SMOS_S3,"EO-based oceanic total alkalinity (TA) and dissolved inorganic carbon (DIC). Published empirical algorithms for oceanic total alkalinity (TA) and dissolved inorganic carbon (DIC) are used with monthly sea surface salinity (SSS) and temperature (SST) derived from satellite (SMOS, Aquarius, SST CCI) and interpolated in situ (CORA) measurements and climatological (WOA) ancillary data to produce monthly maps of TA and DIC at one degree spatial resolution. Earth system model TA and DIC (HADGEM2-ES) are also included. Results are compared with in situ (GLODAPv2) TA and DIC and results analysed in five regions (global, Greater Caribbean, Amazon plume, Amazon plume with in situ SSS < 35 and Bay of Bengal). Results are presented in three versions, denoted by 'X' in the lists below: using all available data (X = ''); excluding data with bathymetry < 500m (X = 'Depth500'); excluding data with both bathymetry < 500m and distance from nearest coast < 300 km (X = 'Depth500Dist300').",https://doi.pangaea.de/10.1594/PANGAEA.898115,,,https://doi.pangaea.de/10.1594/PANGAEA.898115,Inorganic Carbon,2010.0,2016.0,Global Oceans,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2019-12-01 00:00:00,Oceans,,,,,,SMOS; Sentinel-3
136,COMPLETED,Satellite Oceanographic Datasets for Acidification (OceanSODA),https://esa-oceansoda.org,Gridded dataset_surface ocean carbonate system_Global Oceans_SMOS_S3,"A global gridded data set of the surface ocean carbonate system for seasonal to decadal studies of ocean acidification (v2021) (NCEI Accession 0220059). EO-based TA, DIC, pH, pCO2, Omega-ar",https://doi.org/10.25921/m5wx-ja34,,2021,https://doi.org/10.25921/m5wx-ja34,Inorganic Carbon,1985.0,2020.0,Global Oceans,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-09-15 00:00:00,Oceans,,,,,,SMOS; Sentinel-3
137,COMPLETED,Sentinel-1 for Surface Soil Moisture,https://eo4society.esa.int/projects/s1-for-surface-soil-moisture/,Surface soil moisture time series_1 km resolution_Southern Italy_S1,"The dataset consists of a time series of the Sentinel-1 (S-1) surface soil moisture (SSM) product at 1 km spatial resolution validated in Balenzano et al. (2021 a) over the Southern Italy. The specifications of the S-1 SSM product are provided in Balenzano et al. (2021 b). The SSM time series was obtained in correspondence of the ascending (RON A146) S-1 Interferometric Wide swath (IW) acquisition dates from January 2015 to December 2018 with a temporal gap between consecutive of 6 days (when both S-1A and S-1B data are available) or 12 days. On each date (183 in total), two co-registered layers are provided: mean SSM [m3/m3] and its standard deviation [m3/m3], which provides the SSM uncertainty. The retrieval algorithm is a time series short term change detection (STCD) that is implemented in the “Soil MOisture retrieval from multi-temporal SAR data (SMOSAR) code (Balenzano et al. 2013). Product details: https://www.sciencedirect.com/science/article/pii/S2352340921006296?via%3Dihub",https://www.sciencedirect.com/science/article/pii/S2352340921006296?via%3Dihub,,,https://doi.org/10.5281/zenodo.5006307,Soil Moisture,2015.0,2018.0,South Italy,"[[[6.62726578,35.28896156],[18.78447454,35.28896156],[18.78447454,47.09214614],[6.62726578,47.09214614],[6.62726578,35.28896156]]]",2021-03-16 00:00:00,Land,,,,,,Sentinel-1
138,COMPLETED,"Sentinel-3 for Science, Land Study 1: Snow",http://snow.geus.dk/,Broadband albedo_Greenland_S3,"1 km Greenland daily, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks",http://snow.geus.dk/,,,,Albedo,2017.0,2018.0,Greenland,"[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]",2019-01-01 00:00:00,Cryosphere,Land,,,,,Sentinel-3
139,COMPLETED,"Sentinel-3 for Science, Land Study 1: Snow",http://snow.geus.dk/,Spectral albedo_Greenland_S3,"1 km Greenland daily, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks",http://snow.geus.dk/,,,,Albedo,2017.0,2018.0,Greenland,"[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]",2019-01-01 00:00:00,Cryosphere,Land,,,,,Sentinel-3
140,COMPLETED,"Sentinel-3 for Science, Land Study 1: Snow",http://snow.geus.dk/,Snow grain diameter_Greenland_S3,"1 km Greenland daily, geotiff at https://github.com/AdrienWehrle/SICE/tree/master/masks",http://snow.geus.dk/,,,,Snow,2017.0,2018.0,Greenland,"[[[-73.709433726,60.2878324851],[-12.713339976,60.2878324851],[-12.713339976,83.5902211563],[-73.709433726,83.5902211563],[-73.709433726,60.2878324851]]]",2019-01-01 00:00:00,Cryosphere,Land,,,,,Sentinel-3
141,COMPLETED,Sentinel-3 Performance Improvement for ICE Sheets (SPICE),http://www.seom-spice.org/,Ice Sheets_Antarctica_Sentinel-2 Performance Improvement_Level 1B,Level-2 Ice Sheet measurements,mailto:spice.info@esa.int,,,,Ice sheets and ice shelves,2011.0,2014.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2021-10-19 00:00:00,Cryosphere,,,,,,CryoSat-2
142,COMPLETED,Sentinel-3 Performance Improvement for ICE Sheets (SPICE),http://www.seom-spice.org/,Ice Sheets_Antarctica_Sentinel-2 Performance Improvement_Level 3,Level-1b Ice Sheet measurements,mailto:spice.info@esa.int,,,,Ice sheets and ice shelves,2011.0,2014.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2021-10-19 00:00:00,Cryosphere,,,,,,CryoSat-2
143,COMPLETED,SMOS+ Med: Sea Surface Salinity in the Mediterranean,http://bec.icm.csic.es/six-years-of-the-new-smos-sss-maps-in-the-mediterranean-sea-now-available/,L4 Interpolated Sea Surface Salinity_Europe_SMOS,"Analysed Sea Surface Salinity using a combination of debiased non-Bayesian retrieval, DINEOF (Data Interpolating Empirical Orthogonal Functions) and multifractal fusion",http://bec.icm.csic.es/,,,,Sea Surface Salinity,2011.0,2016.0,Europe,"[[[-10.7991042669,36.0756766645],[31.7399582331,36.0756766645],[31.7399582331,71.1842816206],[-10.7991042669,71.1842816206],[-10.7991042669,36.0756766645]]]",2018-04-06 00:00:00,Oceans,,,,,,SMOS
